Hm0 deep,Tp deep,Tm deep,"Tm-1,0 deep",h deep,m,b,h,Hm0 toe,Tp toe,Tm toe,"Tm-1,0 toe",ht,Bt,gf,cotad,cotau,cotaexcl,cotaincl,Rc,B,hb,tanaB,Bh,Ac,Gc,q,,,
m,s,s,s,m,,°,m,m,s,s,s,m,m,,,,,,m,m,m,,m,m,m,m3/s/m,,,
0.121,1.970,1.642,1.791,0.530,100,0,0.180,0.103,,,1.791,0.180,0.000,1.00,3.00,3.00,3.00,3.00,0.320,0.000,0.000,0.00,0.000,0.320,0.000,8.946E-07,,,
0.178,1.530,1.275,1.391,0.950,100,0,0.600,0.169,1.551,1.293,1.410,0.600,0.000,1.00,3.00,3.00,3.00,3.00,0.370,0.000,0.000,0.00,0.000,0.370,0.000,1.196E-05,,,
0.180,1.700,1.417,1.545,0.950,100,0,0.600,0.176,1.718,1.432,1.562,0.600,0.000,1.00,3.00,3.00,3.00,3.00,0.370,0.000,0.000,0.00,0.000,0.370,0.000,2.860E-05,,,
0.180,2.000,1.667,1.818,0.950,100,0,0.600,0.181,1.974,1.645,1.795,0.600,0.000,1.00,3.00,3.00,3.00,3.00,0.370,0.000,0.000,0.00,0.000,0.370,0.000,5.741E-05,,,
0.172,2.420,2.017,2.200,0.950,100,0,0.600,0.178,2.441,2.034,2.219,0.600,0.000,1.00,3.00,3.00,3.00,3.00,0.370,0.000,0.000,0.00,0.000,0.370,0.000,1.207E-04,,,
0.179,2.420,2.017,2.200,0.950,100,0,0.600,0.185,2.441,2.034,2.219,0.600,0.000,1.00,3.00,3.00,3.00,3.00,0.370,0.000,0.000,0.00,0.000,0.370,0.000,1.665E-04,,,
0.176,2.410,2.008,2.191,0.950,100,0,0.600,0.182,2.441,2.034,2.219,0.600,0.000,1.00,3.00,3.00,3.00,3.00,0.370,0.000,0.000,0.00,0.000,0.370,0.000,1.642E-04,,,
0.183,2.400,2.000,2.182,0.530,100,0,0.180,0.107,,,2.182,0.180,0.000,1.00,4.00,4.00,4.00,4.00,0.210,0.000,0.000,0.00,0.000,0.210,0.000,5.653E-05,,,
0.184,1.760,1.467,1.600,0.530,100,0,0.180,0.105,,,1.600,0.180,0.000,1.00,4.00,4.00,4.00,4.00,0.210,0.000,0.000,0.00,0.000,0.210,0.000,1.760E-05,,,
0.120,2.870,2.392,2.609,0.530,100,0,0.180,0.105,,,2.609,0.180,0.000,1.00,4.00,4.00,4.00,4.00,0.210,0.000,0.000,0.00,0.000,0.210,0.000,1.276E-04,,,
0.134,1.980,1.650,1.694,0.530,100,0,0.180,0.105,,,1.694,0.180,0.000,1.00,4.00,4.00,4.00,4.00,0.210,0.000,0.000,0.00,0.000,0.210,0.000,3.894E-05,,,
0.195,2.010,1.675,1.827,0.640,100,0,0.290,0.156,,,1.827,0.290,0.000,1.00,4.00,4.00,4.00,4.00,0.300,0.000,0.000,0.00,0.000,0.300,0.000,5.963E-05,,,
0.196,1.820,1.517,1.655,0.640,100,0,0.290,0.152,,,1.655,0.290,0.000,1.00,4.00,4.00,4.00,4.00,0.300,0.000,0.000,0.00,0.000,0.300,0.000,9.051E-06,,,
0.145,2.190,1.825,1.991,0.640,100,0,0.290,0.144,,,1.991,0.290,0.000,1.00,4.00,4.00,4.00,4.00,0.300,0.000,0.000,0.00,0.000,0.300,0.000,4.016E-05,,,
0.096,2.500,2.083,2.273,0.640,100,0,0.290,0.104,,,2.273,0.290,0.000,1.00,4.00,4.00,4.00,4.00,0.300,0.000,0.000,0.00,0.000,0.300,0.000,1.033E-05,,,
0.219,1.730,1.442,1.573,0.680,100,0,0.330,0.168,,,1.573,0.330,0.000,1.00,4.00,4.00,4.00,4.00,0.260,0.000,0.000,0.00,0.000,0.260,0.000,6.262E-05,,,
0.213,1.810,1.508,1.645,0.760,100,0,0.410,0.190,,,1.645,0.410,0.000,1.00,4.00,4.00,4.00,4.00,0.280,0.000,0.000,0.00,0.000,0.280,0.000,8.159E-05,,,
0.140,2.080,1.733,1.891,0.760,100,0,0.410,0.139,,,1.891,0.410,0.000,1.00,4.00,4.00,4.00,4.00,0.280,0.000,0.000,0.00,0.000,0.280,0.000,4.148E-05,,,
0.145,1.760,1.467,1.600,0.760,100,0,0.410,0.134,,,1.600,0.410,0.000,1.00,4.00,4.00,4.00,4.00,0.280,0.000,0.000,0.00,0.000,0.280,0.000,2.807E-06,,,
0.113,1.840,1.533,1.673,0.760,100,0,0.410,0.108,,,1.673,0.410,0.000,1.00,4.00,4.00,4.00,4.00,0.280,0.000,0.000,0.00,0.000,0.280,0.000,1.319E-07,,,
0.193,1.800,1.500,1.593,0.950,100,0,0.600,0.177,,,1.593,0.600,0.000,1.00,4.00,4.00,4.00,4.00,0.290,0.000,0.000,0.00,0.000,0.290,0.000,5.295E-05,,,
0.194,1.600,1.333,1.455,0.950,100,0,0.600,0.173,,,1.455,0.600,0.000,1.00,4.00,4.00,4.00,4.00,0.290,0.000,0.000,0.00,0.000,0.290,0.000,1.696E-05,,,
0.151,1.580,1.317,1.436,0.950,100,0,0.600,0.137,,,1.436,0.600,0.000,1.00,4.00,4.00,4.00,4.00,0.290,0.000,0.000,0.00,0.000,0.290,0.000,1.159E-06,,,
0.121,1.980,1.650,1.800,0.530,100,0,0.180,0.103,,,1.800,0.180,0.000,1.00,4.00,4.00,4.00,4.00,0.210,0.000,0.000,0.00,0.000,0.210,0.000,2.873E-05,,,
0.179,1.580,1.317,1.436,0.950,100,0,0.600,0.172,1.598,1.332,1.453,0.600,0.000,1.00,4.00,4.00,4.00,4.00,0.290,0.000,0.000,0.00,0.000,0.290,0.000,6.997E-06,,,
0.183,1.720,1.433,1.564,0.950,100,0,0.600,0.179,1.727,1.439,1.570,0.600,0.000,1.00,4.00,4.00,4.00,4.00,0.290,0.000,0.000,0.00,0.000,0.290,0.000,1.621E-05,,,
0.178,1.980,1.650,1.800,0.950,100,0,0.600,0.179,1.985,1.654,1.805,0.600,0.000,1.00,4.00,4.00,4.00,4.00,0.290,0.000,0.000,0.00,0.000,0.290,0.000,5.882E-05,,,
0.180,2.380,1.983,2.164,0.950,100,0,0.600,0.186,2.365,1.971,2.150,0.600,0.000,1.00,4.00,4.00,4.00,4.00,0.290,0.000,0.000,0.00,0.000,0.290,0.000,3.163E-04,,,
0.113,1.940,1.617,1.764,0.720,1000,10,0.720,0.113,1.940,1.617,1.764,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.740E-05,,,
0.116,1.380,1.150,1.255,0.720,1000,10,0.720,0.116,1.380,1.150,1.255,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.000E-06,,,
0.123,2.700,2.250,2.455,0.720,1000,20,0.720,0.123,2.700,2.250,2.455,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,4.400E-05,,,
0.126,1.960,1.633,1.782,0.720,1000,20,0.720,0.126,1.960,1.633,1.782,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.000E-05,,,
0.126,1.640,1.367,1.491,0.720,1000,20,0.720,0.126,1.640,1.367,1.491,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,8.200E-06,,,
0.120,1.380,1.150,1.255,0.720,1000,20,0.720,0.120,1.380,1.150,1.255,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.500E-06,,,
0.118,1.220,1.017,1.109,0.720,1000,20,0.720,0.118,1.220,1.017,1.109,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.124,1.950,1.625,1.773,0.720,1000,30,0.720,0.124,1.950,1.625,1.773,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.100E-05,,,
0.124,1.390,1.158,1.264,0.720,1000,30,0.720,0.124,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.124,2.920,2.433,2.655,0.720,1000,40,0.720,0.124,2.920,2.433,2.655,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.600E-05,,,
0.130,1.980,1.650,1.800,0.720,1000,40,0.720,0.130,1.980,1.650,1.800,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.600E-05,,,
0.135,1.640,1.367,1.491,0.720,1000,40,0.720,0.135,1.640,1.367,1.491,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,4.000E-07,,,
0.127,1.400,1.167,1.273,0.720,1000,40,0.720,0.127,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.129,1.230,1.025,1.118,0.720,1000,40,0.720,0.129,1.230,1.025,1.118,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.117,1.920,1.600,1.745,0.720,1000,50,0.720,0.117,1.920,1.600,1.745,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.121,1.380,1.150,1.255,0.720,1000,50,0.720,0.121,1.380,1.150,1.255,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.149,1.910,1.592,1.736,0.720,1000,60,0.720,0.149,1.910,1.592,1.736,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.600E-07,,,
0.148,1.430,1.192,1.300,0.720,1000,60,0.720,0.148,1.430,1.192,1.300,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.131,1.940,1.617,1.764,0.720,1000,70,0.720,0.131,1.940,1.617,1.764,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.136,1.390,1.158,1.264,0.720,1000,70,0.720,0.136,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.121,1.910,1.592,1.736,0.720,1000,80,0.720,0.121,1.910,1.592,1.736,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.126,1.410,1.175,1.282,0.720,1000,80,0.720,0.126,1.410,1.175,1.282,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.129,2.730,2.275,2.482,0.720,1000,10,0.720,0.129,2.730,2.275,2.482,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.081E-04,,,
0.117,1.660,1.383,1.509,0.720,1000,10,0.720,0.117,1.660,1.383,1.509,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.000E-05,,,
0.114,1.220,1.017,1.109,0.720,1000,10,0.720,0.114,1.220,1.017,1.109,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.120,1.990,1.658,1.809,0.720,1000,5,0.720,0.120,1.990,1.658,1.809,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.834E-05,,,
0.114,1.400,1.167,1.273,0.720,1000,5,0.720,0.114,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.780E-06,,,
0.108,1.980,1.650,1.800,0.720,1000,15,0.720,0.108,1.980,1.650,1.800,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.667E-05,,,
0.114,1.400,1.167,1.273,0.720,1000,15,0.720,0.114,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.060E-06,,,
0.140,1.990,1.658,1.809,0.720,1000,0,0.720,0.140,1.990,1.658,1.809,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,9.300E-05,,,
0.121,1.400,1.167,1.273,0.720,1000,0,0.720,0.121,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,4.200E-06,,,
0.154,2.640,2.200,2.400,0.720,1000,0,0.720,0.154,2.640,2.200,2.400,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,4.220E-04,,,
0.115,1.870,1.558,1.700,0.720,1000,0,0.720,0.115,1.870,1.558,1.700,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.600E-05,,,
0.105,1.570,1.308,1.427,0.720,1000,0,0.720,0.105,1.570,1.308,1.427,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.800E-06,,,
0.114,1.400,1.167,1.273,0.720,1000,0,0.720,0.114,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.300E-06,,,
0.118,1.230,1.025,1.118,0.720,1000,0,0.720,0.118,1.230,1.025,1.118,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.135,1.950,1.625,1.773,0.720,1000,0,0.720,0.135,1.950,1.625,1.773,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,7.300E-05,,,
0.110,1.380,1.150,1.255,0.720,1000,0,0.720,0.110,1.380,1.150,1.255,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.200E-06,,,
0.112,1.950,1.625,1.773,0.720,1000,0,0.720,0.112,1.950,1.625,1.773,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.080E-05,,,
0.129,1.380,1.150,1.255,0.720,1000,0,0.720,0.129,1.380,1.150,1.255,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.900E-06,,,
0.109,1.990,1.658,1.809,0.720,1000,10,0.720,0.109,1.990,1.658,1.809,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.500E-05,,,
0.123,1.400,1.167,1.273,0.720,1000,10,0.720,0.123,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.900E-06,,,
0.123,2.720,2.267,2.473,0.720,1000,20,0.720,0.123,2.720,2.267,2.473,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,5.800E-05,,,
0.136,1.920,1.600,1.745,0.720,1000,20,0.720,0.136,1.920,1.600,1.745,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,6.300E-05,,,
0.117,1.600,1.333,1.455,0.720,1000,20,0.720,0.117,1.600,1.333,1.455,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,9.100E-06,,,
0.127,1.490,1.242,1.355,0.720,1000,20,0.720,0.127,1.490,1.242,1.355,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.900E-06,,,
0.120,1.290,1.075,1.173,0.720,1000,20,0.720,0.120,1.290,1.075,1.173,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.116,1.940,1.617,1.764,0.720,1000,30,0.720,0.116,1.940,1.617,1.764,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.690E-05,,,
0.113,1.390,1.158,1.264,0.720,1000,30,0.720,0.113,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,7.200E-07,,,
0.106,2.730,2.275,2.482,0.720,1000,40,0.720,0.106,2.730,2.275,2.482,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,5.900E-06,,,
0.124,1.960,1.633,1.782,0.720,1000,40,0.720,0.124,1.960,1.633,1.782,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,9.500E-06,,,
0.120,1.590,1.325,1.445,0.720,1000,40,0.720,0.120,1.590,1.325,1.445,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.500E-06,,,
0.122,1.420,1.183,1.291,0.720,1000,40,0.720,0.122,1.420,1.183,1.291,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,7.200E-07,,,
0.121,1.200,1.000,1.091,0.720,1000,40,0.720,0.121,1.200,1.000,1.091,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.133,1.920,1.600,1.745,0.720,1000,50,0.720,0.133,1.920,1.600,1.745,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.020E-05,,,
0.119,1.390,1.158,1.264,0.720,1000,50,0.720,0.119,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.700E-07,,,
0.124,2.020,1.683,1.836,0.720,1000,60,0.720,0.124,2.020,1.683,1.836,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,8.900E-06,,,
0.132,1.390,1.158,1.264,0.720,1000,60,0.720,0.132,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.116,1.960,1.633,1.782,0.720,1000,20,0.720,0.116,1.960,1.633,1.782,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.034E-05,,,
0.106,1.350,1.125,1.227,0.720,1000,20,0.720,0.106,1.350,1.125,1.227,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.100E-06,,,
0.114,1.970,1.642,1.791,0.720,1000,20,0.720,0.114,1.970,1.642,1.791,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.460E-05,,,
0.111,1.390,1.158,1.264,0.720,1000,20,0.720,0.111,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.090E-06,,,
0.119,1.980,1.650,1.800,0.720,1000,20,0.720,0.119,1.980,1.650,1.800,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.320E-05,,,
0.114,1.390,1.158,1.264,0.720,1000,20,0.720,0.114,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.080E-06,,,
0.118,1.950,1.625,1.773,0.720,1000,40,0.720,0.118,1.950,1.625,1.773,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,7.700E-06,,,
0.116,1.410,1.175,1.282,0.720,1000,40,0.720,0.116,1.410,1.175,1.282,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,2.270E-07,,,
0.131,1.960,1.633,1.782,0.720,1000,40,0.720,0.131,1.960,1.633,1.782,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,1.870E-05,,,
0.128,1.380,1.150,1.255,0.720,1000,40,0.720,0.128,1.380,1.150,1.255,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.000E-07,,,
0.134,1.980,1.650,1.800,0.720,1000,40,0.720,0.134,1.980,1.650,1.800,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,5.300E-06,,,
0.132,1.420,1.183,1.291,0.720,1000,40,0.720,0.132,1.420,1.183,1.291,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.113,1.930,1.608,1.755,0.720,1000,70,0.720,0.113,1.930,1.608,1.755,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,5.100E-07,,,
0.111,1.360,1.133,1.236,0.720,1000,70,0.720,0.111,1.360,1.133,1.236,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.104,1.910,1.592,1.736,0.720,1000,80,0.720,0.104,1.910,1.592,1.736,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.104,1.420,1.183,1.291,0.720,1000,80,0.720,0.104,1.420,1.183,1.291,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.100,1.360,1.133,1.236,0.720,1000,0,0.720,0.100,1.360,1.133,1.236,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.111,1.390,1.158,1.264,0.720,1000,10,0.720,0.111,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,9.100E-07,,,
0.131,2.700,2.250,2.455,0.720,1000,20,0.720,0.131,2.700,2.250,2.455,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.050E-05,,,
0.119,1.390,1.158,1.264,0.720,1000,20,0.720,0.119,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,7.200E-07,,,
0.124,2.780,2.317,2.527,0.720,1000,40,0.720,0.124,2.780,2.317,2.527,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,3.060E-05,,,
0.134,1.410,1.175,1.282,0.720,1000,40,0.720,0.134,1.410,1.175,1.282,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.153,1.410,1.175,1.282,0.720,1000,60,0.720,0.153,1.410,1.175,1.282,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.119,1.410,1.175,1.282,0.720,1000,80,0.720,0.119,1.410,1.175,1.282,0.720,0.000,1.00,4.00,4.00,4.00,4.00,0.240,0.000,0.000,0.00,0.000,0.240,0.000,0.000E+00,,,
0.111,1.390,1.158,1.264,0.720,1000,10,0.720,0.111,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,5.90,0.150,0.600,0.000,0.00,0.600,0.150,0.000,6.400E-06,,,
0.115,1.360,1.133,1.236,0.720,1000,20,0.720,0.115,1.360,1.133,1.236,0.720,0.000,1.00,4.00,4.00,4.00,5.86,0.150,0.600,0.000,0.00,0.600,0.150,0.000,6.100E-06,,,
0.114,1.400,1.167,1.273,0.720,1000,30,0.720,0.114,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,5.87,0.150,0.600,0.000,0.00,0.600,0.150,0.000,3.900E-06,,,
0.125,1.400,1.167,1.273,0.720,1000,40,0.720,0.125,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,5.78,0.150,0.600,0.000,0.00,0.600,0.150,0.000,3.500E-07,,,
0.114,1.400,1.167,1.273,0.720,1000,50,0.720,0.114,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,5.87,0.150,0.600,0.000,0.00,0.600,0.150,0.000,0.000E+00,,,
0.119,1.390,1.158,1.264,0.720,1000,60,0.720,0.119,1.390,1.158,1.264,0.720,0.000,1.00,4.00,4.00,4.00,5.83,0.150,0.600,0.000,0.00,0.600,0.150,0.000,0.000E+00,,,
0.101,2.780,2.317,2.527,0.720,1000,0,0.720,0.101,2.780,2.317,2.527,0.720,0.000,1.00,4.00,4.00,4.00,5.99,0.150,0.600,0.000,0.00,0.600,0.150,0.000,1.089E-04,,,
0.096,1.910,1.592,1.736,0.720,1000,0,0.720,0.096,1.910,1.592,1.736,0.720,0.000,1.00,4.00,4.00,4.00,6.08,0.150,0.600,0.000,0.00,0.600,0.150,0.000,2.660E-05,,,
0.102,1.570,1.308,1.427,0.720,1000,0,0.720,0.102,1.570,1.308,1.427,0.720,0.000,1.00,4.00,4.00,4.00,5.98,0.150,0.600,0.000,0.00,0.600,0.150,0.000,1.190E-05,,,
0.105,1.400,1.167,1.273,0.720,1000,0,0.720,0.105,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,5.95,0.150,0.600,0.000,0.00,0.600,0.150,0.000,1.800E-06,,,
0.107,1.210,1.008,1.100,0.720,1000,0,0.720,0.107,1.210,1.008,1.100,0.720,0.000,1.00,4.00,4.00,4.00,5.93,0.150,0.600,0.000,0.00,0.600,0.150,0.000,2.100E-07,,,
0.112,1.400,1.167,1.273,0.720,1000,10,0.720,0.112,1.400,1.167,1.273,0.720,0.000,1.00,4.00,4.00,4.00,5.89,0.150,0.600,0.000,0.00,0.600,0.150,0.000,3.800E-06,,,
0.109,1.360,1.133,1.236,0.720,1000,20,0.720,0.109,1.360,1.133,1.236,0.720,0.000,1.00,4.00,4.00,4.00,5.91,0.150,0.600,0.000,0.00,0.600,0.150,0.000,4.000E-06,,,
0.109,1.370,1.142,1.245,0.720,1000,30,0.720,0.109,1.370,1.142,1.245,0.720,0.000,1.00,4.00,4.00,4.00,5.91,0.150,0.600,0.000,0.00,0.600,0.150,0.000,3.200E-06,,,
0.110,1.460,1.217,1.327,0.720,1000,40,0.720,0.110,1.460,1.217,1.327,0.720,0.000,1.00,4.00,4.00,4.00,5.90,0.150,0.600,0.000,0.00,0.600,0.150,0.000,2.900E-06,,,
