Rc,Ac,Hm0.deep,Hm0.toe,Tp.deep,Tm.deep,Tm.1.0.deep,q
0.055,0.144,0.81,0.794,0.826,0.097,0.044,7.959E-06
0.055,0.146,0.81,0.794,0.826,0.097,0.046,7.959E-06
0.052,0.152,0.806,0.791,0.8,0.093,0.052,3.809E-06
0.052,0.16,0.787,0.769,0.8,0.094,0.06,2.148E-06
0.049,0.172,0.805,0.791,0.826,0.092,0.072,8.545E-07
0.044,0.184,0.83,0.81,0.853,0.097,0.084,7.495E-07
0.04,0.198,0.799,0.787,0.8,0.086,0.098,3.882E-08
0.062,0.142,0.846,0.816,0.853,0.114,0.042,1.545E-05
0.062,0.14,0.843,0.818,0.853,0.112,0.04,1.433E-05
0.062,0.14,0.843,0.818,0.853,0.112,0.04,1.433E-05
0.062,0.142,0.846,0.816,0.853,0.114,0.042,1.545E-05
0.052,0.156,0.931,0.894,0.948,0.096,0.056,4.175E-06
0.041,0.18,1.008,0.946,1.089,0.089,0.08,5.298E-07
0.039,0.193,0.93,0.89,0.966,0.088,0.093,2.358E-07
0.036,0.2,0.954,0.9,1.004,0.082,0.1,5.762E-08
0.113,0.086,1.634,1.451,1.743,0.113,0.086,0.000628
0.106,0.086,1.273,1.15,1.365,0.106,0.086,0.000275
0.105,0.086,1.096,1.015,1.138,0.105,0.086,0.000156
0.089,0.086,1.429,1.279,1.575,0.089,0.086,0.000126
0.11,0.14,1.639,1.457,1.743,0.11,0.14,8.49E-05
0.102,0.14,1.274,1.146,1.365,0.102,0.14,2.24E-05
0.106,0.14,1.097,1.019,1.138,0.106,0.14,1.23E-05
0.09,0.14,1.433,1.283,1.575,0.09,0.14,1.11E-05
0.103,0.14,1.095,1.016,1.138,0.103,0.14,1.09E-05
0.078,0.086,0.951,0.886,1.037,0.078,0.086,5.84E-06
0.09,0.14,1.184,1.071,1.321,0.09,0.14,4.84E-06
0.071,0.086,1.041,0.951,1.092,0.071,0.086,2.53E-06
0.09,0.14,1.027,0.952,1.092,0.09,0.14,1.28E-06
0.06,0.086,1.156,1.025,1.321,0.06,0.086,4.1E-07
0.076,0.14,1.047,0.959,1.092,0.076,0.14,2.61E-07
0.076,0.14,0.952,0.888,1.037,0.076,0.14,0.0
0.113,0.14,1.639,1.456,1.743,0.113,0.14,8.78E-05
0.107,0.14,1.275,1.149,1.365,0.107,0.14,2.73E-05
0.091,0.14,1.431,1.28,1.575,0.091,0.14,1.13E-05
0.08,0.086,0.95,0.885,1.037,0.08,0.086,7.29E-06
0.074,0.086,1.039,0.946,1.092,0.074,0.086,4.53E-06
0.091,0.14,1.027,0.951,1.092,0.091,0.14,1.76E-06
0.076,0.14,1.046,0.959,1.092,0.076,0.14,4.53E-07
0.111,0.086,1.638,1.456,1.82,0.111,0.086,0.000443
0.107,0.086,1.274,1.149,1.365,0.107,0.086,0.000204
0.106,0.086,1.097,1.016,1.122,0.106,0.086,0.000153
0.091,0.086,1.426,1.275,1.575,0.091,0.086,0.000108
0.118,0.139,1.64,1.456,1.743,0.118,0.139,7.65E-05
0.103,0.139,1.095,1.013,1.138,0.103,0.139,2.74E-05
0.103,0.139,1.095,1.013,1.138,0.103,0.139,2.42E-05
0.088,0.139,1.433,1.281,1.575,0.088,0.139,1.31E-05
0.078,0.086,0.95,0.885,1.037,0.078,0.086,9.68E-06
0.095,0.139,1.185,1.072,1.321,0.095,0.139,7.16E-06
0.073,0.086,1.041,0.953,1.092,0.073,0.086,5.64E-06
0.095,0.139,1.024,0.946,1.092,0.095,0.139,3.6E-06
0.074,0.139,0.948,0.882,1.037,0.074,0.139,4.49E-07
0.069,0.139,1.041,0.95,1.092,0.069,0.139,1.74E-07
0.059,0.086,1.161,1.032,1.321,0.059,0.086,0.0
0.111,0.139,1.096,1.016,1.138,0.111,0.139,3.95E-05
0.111,0.139,1.273,1.143,1.365,0.111,0.139,4.78E-05
0.093,0.139,1.432,1.279,1.575,0.093,0.139,1.77E-05
0.076,0.139,1.041,0.95,1.092,0.076,0.139,1.13E-06
0.094,0.139,1.024,0.946,1.092,0.094,0.139,8.53E-06
0.121,0.139,1.641,1.457,1.743,0.121,0.139,0.000135
0.079,0.086,1.036,0.939,1.092,0.079,0.086,1.35E-05
0.085,0.086,0.95,0.885,1.037,0.085,0.086,1.85E-05
0.099,0.086,1.422,1.27,1.575,0.099,0.086,0.000171
0.115,0.086,1.096,1.016,1.138,0.115,0.086,0.000212
0.116,0.086,1.271,1.148,1.365,0.116,0.086,0.00031
0.115,0.09,1.642,1.454,1.781,0.115,0.09,0.000503
0.108,0.09,1.269,1.145,1.365,0.108,0.09,0.000171
0.107,0.09,1.095,1.017,1.138,0.107,0.09,0.000122
0.093,0.09,1.424,1.273,1.575,0.093,0.09,8.57E-05
0.115,0.142,1.641,1.458,1.743,0.115,0.142,7.12E-05
0.107,0.142,1.274,1.147,1.365,0.107,0.142,2.51E-05
0.104,0.142,1.096,1.016,1.138,0.104,0.142,1.67E-05
0.089,0.142,1.432,1.28,1.575,0.089,0.142,8.6E-06
0.093,0.142,1.184,1.069,1.321,0.093,0.142,4.72E-06
0.08,0.09,0.952,0.889,1.037,0.08,0.09,3.31E-06
0.092,0.142,1.027,0.95,1.092,0.092,0.142,2.43E-06
0.075,0.09,1.042,0.955,1.092,0.075,0.09,2.23E-06
0.061,0.09,1.158,1.028,1.321,0.061,0.09,0.0
0.071,0.142,1.04,0.948,1.092,0.071,0.142,0.0
0.108,0.142,1.095,1.015,1.138,0.108,0.142,3.19E-05
0.109,0.142,1.274,1.145,1.365,0.109,0.142,4.34E-05
0.094,0.142,1.432,1.28,1.575,0.094,0.142,1.68E-05
0.078,0.142,1.045,0.956,1.092,0.078,0.142,1.28E-06
0.093,0.142,1.026,0.949,1.092,0.093,0.142,7.49E-06
0.119,0.142,1.639,1.455,1.743,0.119,0.142,0.000106
0.079,0.087,1.037,0.942,1.092,0.079,0.087,7.61E-06
0.084,0.087,0.952,0.888,1.037,0.084,0.087,1.33E-05
0.098,0.087,1.423,1.273,1.575,0.098,0.087,0.000142
0.115,0.087,1.095,1.015,1.138,0.115,0.087,0.000175
0.116,0.087,1.27,1.147,1.365,0.116,0.087,0.000227
0.096,0.062,1.188,1.076,1.321,0.096,0.062,0.00032
0.094,0.062,1.027,0.952,1.037,0.094,0.062,0.000222
0.079,0.062,1.344,1.208,1.437,0.079,0.062,0.000177
0.093,0.095,1.189,1.075,1.321,0.093,0.095,8.94E-05
0.092,0.095,1.027,0.952,1.037,0.092,0.095,5.35E-05
0.079,0.095,1.345,1.208,1.437,0.079,0.095,3.99E-05
0.069,0.062,1.037,0.947,1.092,0.069,0.062,3.9E-05
0.068,0.062,0.896,0.836,0.931,0.068,0.062,2.16E-05
0.056,0.062,1.086,0.973,1.187,0.056,0.062,6.74E-06
0.072,0.095,1.035,0.939,1.092,0.072,0.095,3.88E-06
0.055,0.062,0.8,0.753,0.845,0.055,0.062,3.54E-06
0.067,0.095,0.896,0.834,0.931,0.067,0.095,1.3E-06
0.051,0.062,0.857,0.793,0.9,0.051,0.062,9.38E-07
0.051,0.095,0.855,0.788,0.9,0.051,0.095,0.0
0.055,0.095,1.089,0.973,1.187,0.055,0.095,0.0
0.081,0.062,1.343,1.208,1.437,0.081,0.062,0.000221
0.098,0.095,1.19,1.076,1.321,0.098,0.095,0.000104
0.082,0.095,1.346,1.208,1.489,0.082,0.095,4.97E-05
0.096,0.095,1.028,0.952,1.092,0.096,0.095,4.81E-05
0.072,0.062,1.036,0.944,1.092,0.072,0.062,4.25E-05
0.057,0.062,1.09,0.977,1.205,0.057,0.062,7.83E-06
0.07,0.095,1.035,0.94,1.092,0.07,0.095,3.32E-06
0.055,0.062,0.799,0.751,0.845,0.055,0.062,2.85E-06
0.052,0.062,0.857,0.793,0.91,0.052,0.062,7.95E-07
0.068,0.095,0.896,0.834,0.931,0.068,0.095,0.0
0.102,0.071,1.53,1.37,1.743,0.102,0.071,0.000468
0.096,0.071,1.029,0.955,1.037,0.096,0.071,0.000151
0.101,0.116,1.542,1.385,1.743,0.101,0.116,0.000141
0.081,0.071,1.343,1.207,1.463,0.081,0.071,0.00012
0.097,0.071,1.189,1.077,1.321,0.097,0.071,0.000204
0.094,0.116,1.196,1.085,1.321,0.094,0.116,5.17E-05
0.093,0.116,1.029,0.955,1.092,0.093,0.116,2.27E-05
0.07,0.071,1.035,0.944,1.138,0.07,0.071,2.2E-05
0.08,0.116,1.351,1.216,1.437,0.08,0.116,1.62E-05
0.069,0.071,0.898,0.837,0.931,0.069,0.071,1.13E-05
0.058,0.071,1.091,0.98,1.205,0.058,0.071,2.34E-06
0.072,0.116,1.038,0.945,1.138,0.072,0.116,1.34E-06
0.056,0.071,0.801,0.751,0.845,0.056,0.071,1.12E-06
0.067,0.116,0.897,0.835,0.9,0.067,0.116,0.0
0.052,0.071,0.857,0.793,0.91,0.052,0.071,0.0
0.097,0.071,1.189,1.077,1.321,0.097,0.071,0.000312
0.097,0.071,1.028,0.953,1.037,0.097,0.071,0.000206
0.058,0.071,1.086,0.971,1.187,0.058,0.071,1.07E-05
0.053,0.071,0.855,0.79,0.91,0.053,0.071,1.88E-06
0.056,0.071,0.798,0.749,0.845,0.056,0.071,4.5E-06
0.095,0.116,1.19,1.076,1.321,0.095,0.116,6.44E-05
0.094,0.116,1.026,0.95,1.092,0.094,0.116,3.66E-05
0.101,0.116,1.535,1.377,1.743,0.101,0.116,0.000172
0.08,0.116,1.347,1.21,1.437,0.08,0.116,2.73E-05
0.069,0.116,1.034,0.938,1.092,0.069,0.116,2.28E-06
0.1,0.062,1.19,1.081,1.321,0.1,0.062,0.000194
0.082,0.062,1.346,1.212,1.489,0.082,0.062,9.51E-05
0.099,0.062,1.029,0.955,1.037,0.099,0.062,0.000103
0.097,0.095,1.191,1.08,1.321,0.097,0.095,3.74E-05
0.081,0.095,1.348,1.214,1.489,0.081,0.095,1.4E-05
0.072,0.062,1.036,0.945,1.092,0.072,0.062,1.4E-05
0.095,0.095,1.029,0.956,1.037,0.095,0.095,1.28E-05
0.07,0.062,0.897,0.837,0.931,0.07,0.062,7.14E-06
0.057,0.062,1.093,0.985,1.187,0.057,0.062,2.07E-06
0.055,0.062,0.801,0.753,0.845,0.055,0.062,7.34E-07
0.069,0.095,1.036,0.941,1.092,0.069,0.095,5.68E-07
0.052,0.062,0.859,0.796,0.91,0.052,0.062,1.78E-07
0.067,0.095,0.895,0.831,0.931,0.067,0.095,1E-07
0.048,0.095,0.854,0.787,0.9,0.048,0.095,0.0
0.098,0.062,1.191,1.08,1.321,0.098,0.062,0.000197
0.098,0.062,1.028,0.953,1.037,0.098,0.062,0.000107
0.059,0.062,1.092,0.983,1.187,0.059,0.062,7E-06
0.053,0.062,0.858,0.795,0.91,0.053,0.062,2.34E-06
0.056,0.062,0.8,0.751,0.845,0.056,0.062,6.16E-06
0.101,0.095,1.195,1.088,1.321,0.101,0.095,0.000115
0.1,0.095,1.031,0.957,1.037,0.1,0.095,8.94E-05
0.107,0.095,1.544,1.388,1.743,0.107,0.095,0.000261
0.086,0.095,1.352,1.219,1.489,0.086,0.095,7.03E-05
0.076,0.095,1.04,0.951,1.122,0.076,0.095,1.5E-05
0.101,0.071,1.535,1.371,1.743,0.101,0.071,0.000529
0.1,0.118,1.536,1.374,1.743,0.1,0.118,0.000139
0.08,0.071,1.348,1.212,1.437,0.08,0.071,0.000125
0.095,0.071,1.191,1.077,1.321,0.095,0.071,0.000237
0.092,0.071,1.025,0.946,1.092,0.092,0.071,0.000166
0.094,0.118,1.19,1.071,1.321,0.094,0.118,5.75E-05
0.091,0.118,1.023,0.94,1.092,0.091,0.118,4.4E-05
0.079,0.118,1.347,1.207,1.437,0.079,0.118,1.52E-05
0.063,0.071,1.03,0.93,1.092,0.063,0.071,9.15E-06
0.063,0.071,0.888,0.823,0.91,0.063,0.071,9.09E-06
0.07,0.118,1.084,0.973,1.187,0.07,0.118,2.77E-06
0.065,0.118,1.029,0.931,1.092,0.065,0.118,1.46E-06
0.044,0.071,0.751,0.703,0.78,0.044,0.071,9.67E-07
0.054,0.071,1.091,0.975,1.205,0.054,0.071,9.2E-07
0.063,0.118,0.886,0.817,0.9,0.063,0.118,2.26E-07
0.046,0.118,0.841,0.768,0.9,0.046,0.118,0.0
0.054,0.118,1.085,0.962,1.187,0.054,0.118,0.0
0.045,0.071,0.846,0.777,0.91,0.045,0.071,0.0
0.108,0.071,1.627,1.438,1.781,0.108,0.071,0.000817
0.1,0.118,1.538,1.379,1.743,0.1,0.118,0.000215
0.094,0.071,1.192,1.077,1.321,0.094,0.071,0.000361
0.092,0.071,1.024,0.944,1.092,0.092,0.071,0.000244
0.092,0.118,1.192,1.075,1.321,0.092,0.118,8.03E-05
0.089,0.118,1.022,0.943,1.092,0.089,0.118,4.77E-05
0.055,0.071,1.091,0.974,1.205,0.055,0.071,7E-06
0.045,0.071,0.749,0.702,0.78,0.045,0.071,2.34E-06
0.06,0.118,1.027,0.925,1.092,0.06,0.118,1.47E-06
0.045,0.071,0.846,0.777,0.91,0.045,0.071,1.06E-06
0.06,0.118,0.882,0.812,0.931,0.06,0.118,5.26E-07
0.051,0.118,1.09,0.966,1.187,0.051,0.118,4.33E-08
0.096,0.074,1.537,1.378,1.743,0.096,0.074,0.000626
0.089,0.074,1.19,1.076,1.321,0.089,0.074,0.000259
0.097,0.118,1.54,1.379,1.743,0.097,0.118,0.000128
0.076,0.074,1.348,1.211,1.437,0.076,0.074,0.000107
0.087,0.074,1.023,0.946,1.092,0.087,0.074,0.000155
0.091,0.118,1.193,1.076,1.321,0.091,0.118,3.58E-05
0.088,0.118,1.024,0.946,1.092,0.088,0.118,2.15E-05
0.077,0.118,1.35,1.212,1.437,0.077,0.118,9.09E-06
0.06,0.074,1.027,0.925,1.092,0.06,0.074,6.53E-06
0.06,0.074,0.886,0.821,0.91,0.06,0.074,5.85E-06
0.072,0.118,0.958,0.887,1.037,0.072,0.118,2.7E-06
0.051,0.074,1.093,0.977,1.187,0.051,0.074,8.55E-07
0.061,0.118,1.028,0.929,1.092,0.061,0.118,3.94E-07
0.041,0.074,0.747,0.699,0.78,0.041,0.074,3.46E-07
0.06,0.118,0.885,0.819,0.9,0.06,0.118,8.5E-08
0.042,0.118,0.842,0.769,0.9,0.042,0.118,0.0
0.052,0.118,1.084,0.959,1.187,0.052,0.118,0.0
0.041,0.074,0.846,0.778,0.91,0.041,0.074,0.0
0.096,0.074,1.537,1.379,1.743,0.096,0.074,0.000562
0.097,0.118,1.54,1.38,1.743,0.097,0.118,0.000129
0.089,0.074,1.19,1.075,1.321,0.089,0.074,0.000222
0.088,0.074,1.023,0.946,1.092,0.088,0.074,0.000135
0.089,0.118,1.191,1.074,1.321,0.089,0.118,3.18E-05
0.086,0.118,1.023,0.945,1.092,0.086,0.118,1.63E-05
0.051,0.074,1.09,0.973,1.187,0.051,0.074,2.01E-06
0.042,0.074,0.747,0.699,0.78,0.042,0.074,7.75E-07
0.059,0.118,1.027,0.927,1.092,0.059,0.118,3.37E-07
0.042,0.074,0.844,0.775,0.9,0.042,0.074,1.68E-07
0.058,0.118,0.885,0.818,0.9,0.058,0.118,9.78E-08
0.102,0.079,1.272,1.148,1.365,0.102,0.079,0.000344
0.107,0.128,1.632,1.448,1.743,0.107,0.128,0.0002
0.087,0.079,1.62,1.43,1.781,0.087,0.079,0.000632
0.115,0.128,1.171,1.074,1.223,0.115,0.128,0.000136
0.093,0.079,1.426,1.277,1.575,0.093,0.079,0.000267
0.102,0.079,1.096,1.015,1.138,0.102,0.079,0.000255
0.105,0.128,1.281,1.169,1.365,0.105,0.128,7.44E-05
0.09,0.128,1.432,1.281,1.575,0.09,0.128,4.38E-05
0.075,0.079,1.094,0.994,1.187,0.075,0.079,3.03E-05
0.076,0.128,1.095,0.994,1.187,0.076,0.128,2.69E-05
0.074,0.079,0.948,0.881,1.037,0.074,0.079,2.03E-05
0.072,0.128,1.093,0.987,1.187,0.072,0.128,1.27E-06
0.054,0.079,1.157,1.027,1.321,0.054,0.079,9.77E-07
0.067,0.128,0.94,0.869,0.987,0.067,0.128,6.64E-07
0.048,0.079,0.791,0.737,0.845,0.048,0.079,3.94E-07
0.045,0.128,0.889,0.807,0.953,0.045,0.128,0.0
0.055,0.128,1.149,1.009,1.321,0.055,0.128,0.0
0.047,0.079,0.893,0.814,0.953,0.047,0.079,0.0
0.099,0.079,1.268,1.142,1.365,0.099,0.079,0.000579
0.092,0.079,1.424,1.273,1.575,0.092,0.079,0.000468
0.1,0.079,1.094,1.012,1.138,0.1,0.079,0.000449
0.095,0.128,1.276,1.161,1.365,0.095,0.128,6.29E-05
0.096,0.128,1.091,1.007,1.138,0.096,0.128,4.29E-05
0.087,0.128,1.426,1.274,1.575,0.087,0.128,3.73E-05
0.054,0.079,1.152,1.019,1.321,0.054,0.079,2.92E-06
0.073,0.128,1.094,0.992,1.187,0.073,0.128,2.89E-06
0.073,0.128,0.948,0.879,1.037,0.073,0.128,2.02E-06
0.047,0.079,0.79,0.738,0.845,0.047,0.079,6.61E-07
0.047,0.079,0.891,0.812,0.953,0.047,0.079,3.76E-07
0.101,0.074,1.535,1.375,1.743,0.101,0.074,0.000757
0.096,0.074,1.193,1.08,1.321,0.096,0.074,0.000357
0.079,0.074,1.348,1.211,1.437,0.079,0.074,0.000169
0.098,0.118,1.54,1.379,1.743,0.098,0.118,0.000143
0.091,0.074,1.027,0.949,1.092,0.091,0.074,0.000196
0.089,0.118,1.19,1.074,1.321,0.089,0.118,3.74E-05
0.068,0.074,1.033,0.935,1.092,0.068,0.074,2.12E-05
0.086,0.118,1.022,0.942,1.092,0.086,0.118,2.08E-05
0.076,0.118,1.35,1.211,1.437,0.076,0.118,1.43E-05
0.065,0.074,0.893,0.828,0.91,0.065,0.074,9.69E-06
0.071,0.118,0.956,0.882,1.037,0.071,0.118,1.99E-06
0.054,0.074,1.092,0.975,1.205,0.054,0.074,1.64E-06
0.05,0.074,0.793,0.74,0.845,0.05,0.074,7.91E-07
0.062,0.118,1.027,0.925,1.092,0.062,0.118,5.79E-07
0.046,0.074,0.851,0.782,0.91,0.046,0.074,2.74E-07
0.039,0.118,0.843,0.77,0.9,0.039,0.118,0.0
0.058,0.118,0.884,0.816,0.91,0.058,0.118,0.0
0.05,0.118,1.09,0.969,1.205,0.05,0.118,0.0
0.044,0.118,0.848,0.777,0.9,0.044,0.118,0.0
0.099,0.074,1.194,1.081,1.321,0.099,0.074,0.000463
0.082,0.074,1.35,1.214,1.437,0.082,0.074,0.000255
0.093,0.074,1.027,0.95,1.092,0.093,0.074,0.000242
0.095,0.118,1.192,1.076,1.321,0.095,0.118,4.89E-05
0.09,0.118,1.024,0.944,1.092,0.09,0.118,1.78E-05
0.079,0.118,1.346,1.204,1.437,0.079,0.118,1.32E-05
0.056,0.074,1.088,0.969,1.205,0.056,0.074,1.62E-06
0.066,0.118,1.032,0.936,1.092,0.066,0.118,6.57E-07
0.052,0.074,0.792,0.741,0.845,0.052,0.074,3.8E-07
0.064,0.118,0.888,0.822,0.9,0.064,0.118,1.68E-07
0.049,0.074,0.851,0.783,0.91,0.049,0.074,0.0
0.097,0.071,1.536,1.375,1.743,0.097,0.071,0.000809
0.092,0.071,1.193,1.078,1.321,0.092,0.071,0.000369
0.095,0.116,1.54,1.381,1.743,0.095,0.116,0.000161
0.092,0.071,1.026,0.947,1.092,0.092,0.071,0.000277
0.079,0.071,1.348,1.211,1.437,0.079,0.071,0.000214
0.07,0.071,1.035,0.937,1.092,0.07,0.071,5.18E-05
0.088,0.116,1.191,1.073,1.321,0.088,0.116,4.88E-05
0.087,0.116,1.023,0.943,1.092,0.087,0.116,2.97E-05
0.067,0.071,0.893,0.828,0.91,0.067,0.071,2.67E-05
0.074,0.116,1.35,1.211,1.437,0.074,0.116,1.44E-05
0.054,0.071,1.093,0.977,1.205,0.054,0.071,5.49E-06
0.052,0.071,0.795,0.743,0.845,0.052,0.071,2.74E-06
0.066,0.116,1.036,0.942,1.092,0.066,0.116,1.64E-06
0.049,0.071,0.852,0.782,0.91,0.049,0.071,8.67E-07
0.062,0.116,0.888,0.82,0.91,0.062,0.116,1.5E-07
0.045,0.116,0.846,0.774,0.9,0.045,0.116,4.43E-08
0.048,0.116,0.785,0.729,0.845,0.048,0.116,2.48E-08
0.049,0.116,1.086,0.961,1.187,0.049,0.116,0.0
0.094,0.071,1.191,1.077,1.321,0.094,0.071,0.000375
0.094,0.071,1.026,0.947,1.092,0.094,0.071,0.000252
0.079,0.071,1.346,1.208,1.437,0.079,0.071,0.000225
0.094,0.116,1.19,1.073,1.321,0.094,0.116,8.15E-05
0.091,0.116,1.027,0.948,1.092,0.091,0.116,4.81E-05
0.078,0.116,1.349,1.21,1.437,0.078,0.116,3.12E-05
0.055,0.071,1.088,0.97,1.205,0.055,0.071,7.46E-06
0.067,0.116,1.032,0.933,1.092,0.067,0.116,2.5E-06
0.053,0.071,0.794,0.74,0.845,0.053,0.071,2.44E-06
0.065,0.116,0.892,0.825,0.931,0.065,0.116,1.52E-06
0.049,0.071,0.851,0.782,0.91,0.049,0.071,7.84E-07
0.112,0.083,1.627,1.443,1.743,0.112,0.083,0.000438
0.111,0.083,1.269,1.145,1.365,0.111,0.083,0.000132
0.098,0.083,1.423,1.274,1.575,0.098,0.083,0.000122
0.113,0.135,1.63,1.446,1.743,0.113,0.135,5.61E-05
0.108,0.083,1.097,1.018,1.138,0.108,0.083,8.24E-05
0.103,0.135,1.27,1.143,1.365,0.103,0.135,7.81E-06
0.079,0.083,1.096,0.998,1.187,0.079,0.083,6.15E-06
0.102,0.135,1.094,1.014,1.138,0.102,0.135,4.03E-06
0.08,0.083,0.952,0.888,1.037,0.08,0.083,2.66E-06
0.087,0.135,1.426,1.274,1.575,0.087,0.135,1.1E-06
0.052,0.083,0.896,0.819,0.953,0.052,0.083,0.0
0.053,0.083,0.795,0.745,0.845,0.053,0.083,0.0
0.06,0.083,1.158,1.03,1.321,0.06,0.083,0.0
0.067,0.135,1.035,0.941,1.092,0.067,0.135,0.0
0.05,0.135,0.893,0.815,0.953,0.05,0.135,0.0
0.05,0.135,0.892,0.815,0.953,0.05,0.135,0.0
0.071,0.135,0.913,0.847,0.931,0.071,0.135,0.0
0.032,0.135,0.733,0.681,0.773,0.032,0.135,0.0
0.112,0.083,1.27,1.146,1.365,0.112,0.083,0.000149
0.112,0.083,1.098,1.019,1.138,0.112,0.083,8.68E-05
0.094,0.083,1.424,1.275,1.575,0.094,0.083,7E-05
0.117,0.135,1.631,1.447,1.743,0.117,0.135,6.12E-05
0.105,0.135,1.27,1.143,1.365,0.105,0.135,1.42E-05
0.106,0.135,1.092,1.011,1.138,0.106,0.135,6.9E-06
0.094,0.135,1.429,1.278,1.575,0.094,0.135,4.12E-06
0.083,0.083,0.952,0.887,1.037,0.083,0.083,4E-06
0.092,0.135,1.177,1.062,1.321,0.092,0.135,2.08E-06
0.074,0.083,1.037,0.947,1.092,0.074,0.083,1.88E-06
0.068,0.135,1.035,0.941,1.092,0.068,0.135,2.27E-08
0.114,0.11,1.603,1.404,1.743,0.114,0.11,0.00159
0.106,0.11,1.262,1.121,1.365,0.106,0.11,0.0012
0.11,0.11,1.096,1.009,1.205,0.11,0.11,0.00124
0.099,0.11,1.425,1.262,1.575,0.099,0.11,0.000718
0.07,0.11,1.03,0.925,1.092,0.07,0.11,0.000216
0.081,0.11,0.947,0.876,0.964,0.081,0.11,0.000446
0.06,0.11,1.149,1.008,1.321,0.06,0.11,7.42E-05
0.054,0.11,0.889,0.805,0.931,0.054,0.11,4.2E-05
0.055,0.11,0.792,0.735,0.845,0.055,0.11,6.18E-05
0.11,0.187,1.586,1.379,1.743,0.11,0.187,0.000311
0.103,0.187,1.275,1.146,1.437,0.103,0.187,0.000261
0.103,0.187,1.093,1.001,1.154,0.103,0.187,0.000355
0.091,0.187,1.42,1.252,1.575,0.091,0.187,6.92E-05
0.076,0.187,1.089,0.974,1.205,0.076,0.187,5.43E-05
0.076,0.187,0.943,0.867,0.987,0.076,0.187,4.42E-05
0.056,0.187,1.145,0.998,1.26,0.056,0.187,6.31E-07
0.051,0.187,0.888,0.802,0.987,0.051,0.187,8.35E-07
0.051,0.187,0.787,0.731,0.845,0.051,0.187,3.08E-06
0.093,0.095,1.625,1.442,1.82,0.093,0.095,0.000223
0.121,0.095,1.278,1.157,1.365,0.121,0.095,0.000214
0.099,0.095,1.427,1.277,1.575,0.099,0.095,9.91E-05
0.112,0.095,1.099,1.02,1.138,0.112,0.095,8.82E-05
0.123,0.134,1.279,1.157,1.365,0.123,0.134,5.63E-05
0.111,0.134,1.63,1.447,1.743,0.111,0.134,3.09E-05
0.113,0.134,1.098,1.02,1.138,0.113,0.134,8.73E-06
0.083,0.095,0.954,0.891,1.037,0.083,0.095,7.77E-06
0.093,0.134,1.429,1.279,1.575,0.093,0.134,5.84E-06
0.078,0.095,1.044,0.958,1.092,0.078,0.095,3.87E-06
0.07,0.095,1.038,0.949,1.092,0.07,0.095,1.48E-06
0.058,0.095,1.157,1.03,1.321,0.058,0.095,4.65E-08
0.078,0.134,1.043,0.956,1.092,0.078,0.134,0.0
0.081,0.134,0.951,0.885,1.037,0.081,0.134,0.0
0.074,0.134,1.043,0.955,1.092,0.074,0.134,1.1E-06
0.078,0.134,0.954,0.89,1.037,0.078,0.134,1.79E-06
0.087,0.134,1.43,1.279,1.575,0.087,0.134,6.27E-06
0.114,0.134,1.279,1.156,1.365,0.114,0.134,4.88E-05
0.103,0.134,1.098,1.02,1.138,0.103,0.134,1.9E-05
0.089,0.095,1.426,1.275,1.575,0.089,0.095,4.33E-05
0.076,0.095,1.041,0.954,1.092,0.076,0.095,5.83E-06
0.08,0.095,0.954,0.888,1.037,0.08,0.095,5.29E-06
0.118,0.095,1.277,1.156,1.365,0.118,0.095,0.000197
0.108,0.095,1.098,1.021,1.138,0.108,0.095,9.18E-05
0.087,0.254,1.043,0.982,1.127,0.082,0.321,0.0
0.1,0.254,1.174,1.093,1.228,0.1,0.321,0.0
0.108,0.254,1.281,1.188,1.374,0.116,0.321,2.273E-07
0.112,0.254,1.375,1.269,1.458,0.129,0.321,1.023E-06
0.09,0.254,1.319,1.215,1.374,0.096,0.321,0.0
0.148,0.254,1.293,1.225,1.372,0.185,0.321,4.545E-06
0.082,0.254,0.906,0.872,0.988,0.091,0.321,0.0
0.106,0.254,1.044,0.993,1.128,0.1,0.321,0.0
0.088,0.254,1.651,1.525,1.728,0.113,0.321,3.636E-06
0.086,0.254,1.81,1.667,2.074,0.112,0.321,3.977E-06
0.086,0.221,1.047,0.987,1.127,0.083,0.288,0.0
0.096,0.221,1.174,1.093,1.228,0.095,0.288,0.0
0.107,0.221,1.273,1.179,1.356,0.112,0.288,0.0
0.117,0.221,1.458,1.276,1.38,0.131,0.288,4.205E-06
0.092,0.221,1.324,1.22,1.447,0.097,0.288,0.0
0.159,0.221,1.297,1.226,1.356,0.19,0.288,3.193E-05
0.082,0.221,0.912,0.88,0.988,0.094,0.288,0.0
0.109,0.221,1.048,0.998,1.05,0.102,0.288,0.0
0.086,0.221,1.656,1.534,1.682,0.115,0.288,1.682E-05
0.089,0.221,1.824,1.691,2.074,0.12,0.288,1.761E-05
0.089,0.254,1.04,0.979,1.127,0.079,0.321,0.0
0.102,0.254,1.176,1.099,1.228,0.096,0.321,0.0
0.11,0.254,1.282,1.193,1.374,0.112,0.321,7.955E-07
0.114,0.254,1.372,1.264,1.458,0.125,0.321,0.0
0.1,0.254,1.343,1.241,1.372,0.105,0.321,0.0
0.156,0.254,1.292,1.224,1.236,0.183,0.321,6.023E-06
0.09,0.254,0.913,0.879,0.884,0.095,0.321,0.0
